Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,hash_rate,tx_count,miners_revenue,time_frame,pct_change,log_return,Close_norm
2023-11-26,58.83,59.064,56.1,57.593,19194071.0,SOL,1106335621.38,1295029,0.0001,73.0,492891191.481606,578484.0,37350394.61475252,1d,-2.102668706442279,-0.0212508963373954,0.1890101340488959
2023-11-27,57.593,58.11,53.412,55.03,28787690.0,SOL,1591700986.918,1876063,0.0001,66.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-4.450193599916663,-0.0455225414673016,0.178836390484394
2023-11-28,55.03,58.67,53.923,58.183,28476261.0,SOL,1605329671.344,1791381,0.0001,68.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,5.7296020352535,0.0557147247773835,0.1913521194968304
2023-11-29,58.184,61.799,57.744,59.324,34572769.0,SOL,2070136566.645,2291975,0.0001,72.0,459435210.7701186,360588.0,34687799.69065694,1d,1.9610539160923368,0.0194207300306652,0.195881281185124
2023-11-30,59.324,61.762,58.738,59.309,26126998.0,SOL,1567025717.089,1838545,0.0001,74.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-0.0252848762726687,-0.0002528807343645,0.1958217391822104
2023-12-01,59.309,61.937,58.585,59.75,28582330.0,SOL,1730472334.072,1765626,0.0001,71.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,0.7435633714950596,0.0074081256662685,0.1975722740678699
2023-12-02,59.749,63.954,59.67,63.684,25070948.0,SOL,1556209243.547,1464011,0.0001672466666666,74.0,429031410.0573902,429362.0,33852262.01674702,1d,6.584100418410044,0.0637641628221381,0.2131881566986738
2023-12-03,63.684,65.622,62.234,63.015,24796411.0,SOL,1579060258.07,1419991,0.0001621499999999,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.0504993404936824,-0.010560560344303,0.2105325833687277
2023-12-04,63.02,65.34,59.0,61.671,36503268.0,SOL,2278288979.181,2216097,0.0002461766666666,74.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-2.132825517733872,-0.0215589890778094,0.2051976199076702
2023-12-05,61.671,62.661,59.104,61.061,29147610.0,SOL,1769448911.555,1838719,0.0001,75.0,466191610.9285027,514962.0,46391610.44417968,1d,-0.9891196834816984,-0.0099404397052508,0.2027762451225176
2023-12-06,61.058,66.797,61.048,61.878,46533462.0,SOL,2963315502.961,3106342,0.0002765133333333,72.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.3380062560390371,0.0132913400555921,0.2060192995478777
2023-12-07,61.878,69.546,61.657,67.806,42616421.0,SOL,2774061455.024,2919086,0.00018956,72.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,9.58014156889362,0.0914859820440816,0.2295502990993279
2023-12-08,67.807,75.46,67.806,74.98,43934782.0,SOL,3166430223.141,3162273,0.00035217,72.0,456057010.69092655,411456.0,43486639.64278974,1d,10.58018464442676,0.1005707247016973,0.258027254359467
2023-12-09,74.979,77.879,71.472,72.368,35549685.0,SOL,2674281736.749,2539758,0.0002720499999999,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-3.4835956255001466,-0.0354571985722787,0.2476590069187807
2023-12-10,72.37,74.961,70.728,74.907,23789917.0,SOL,1736343648.594,1765538,0.0002791166666666,74.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,3.508456776475799,0.0344831313646902,0.2577374832786208
2023-12-11,74.904,75.024,63.501,70.286,49937701.0,SOL,3470107802.0,3594211,0.0001574033333333,74.0,528635575.20314026,525486.0,47227552.40644524,1d,-6.16898287209472,-0.0636747116307943,0.2393945769143746
2023-12-12,70.282,72.479,65.789,68.644,31474825.0,SOL,2191222766.889,2362572,0.0001562066666666,67.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-2.336169365165175,-0.0236389039293262,0.2328767123287671
2023-12-13,68.635,72.666,63.64,70.668,31564908.0,SOL,2135279555.458,2413596,0.0001,65.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,2.9485461220208675,0.0290591252103774,0.2409109132552407
2023-12-14,70.669,76.315,67.0,75.751,32617464.0,SOL,2362090365.885,2397063,0.0001,72.0,488486037.84593976,570985.0,53487706.78018544,1d,7.192788815305362,0.0694587918720397,0.2610877133092255
2023-12-15,75.751,79.679,72.166,72.552,35683703.0,SOL,2717438061.684,2719336,0.00021984,70.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-4.223046560441446,-0.0431480994772072,0.2483893888211874
2023-12-16,72.558,77.24,71.22,73.737,21559021.0,SOL,1607075724.609,1718193,0.0001,67.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,1.6333112801852234,0.0162011623506301,0.2530932070513609
2023-12-17,73.736,75.149,70.551,70.902,21020260.0,SOL,1533712101.122,1703227,0.0001,73.0,501869216.9650066,616808.0,64128658.06425429,1d,-3.8447455144635545,-0.0392060666109633,0.2418397685006927
2023-12-18,70.902,75.515,66.851,74.429,30396194.0,SOL,2145130119.814,2522604,0.0001,65.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,4.974471806154979,0.0485470089539316,0.2558400781191078
2023-12-19,74.428,76.384,71.8,73.04,24638427.0,SOL,1832596478.56,2096461,0.0001011,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-1.866208064061048,-0.018838414552152,0.2503264886493095
2023-12-20,73.03,84.19,72.982,82.243,42091362.0,SOL,3322490086.5,3762888,0.0001912533333333,74.0,485140243.06617314,582506.0,57630882.3453147,1d,12.599945235487397,0.1186710433540357,0.2868574921702266
2023-12-21,82.243,95.817,81.05,93.927,46777766.0,SOL,4140742197.899,4826409,0.0001,70.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,14.206680203786348,0.132839605177886,0.3332367429730513
2023-12-22,93.929,99.733,90.512,97.962,47249988.0,SOL,4511664714.695,5118326,0.00026931,74.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,4.295889360886651,0.0420617635534475,0.3492535417568067
2023-12-23,97.962,110.388,92.88,107.965,37733610.0,SOL,3775177220.707,3788214,0.00012898,70.0,560327733.6667341,608479.0,53244333.618783,1d,10.211102264143236,0.0972274521547125,0.3889601187664485
2023-12-24,107.966,118.7,107.35,112.571,55154913.0,SOL,6220563504.928,5990983,0.0002424499999999,71.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,4.266197378780157,0.0417770331619248,0.4072434831277811
2023-12-25,112.572,126.938,108.0,120.942,48279195.0,SOL,5675387118.678,5713470,0.0003388833333333,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,7.436195823080549,0.0717269581454578,0.4404718902204245
2023-12-26,120.947,121.457,102.33,112.543,52112269.0,SOL,5840420473.694,5612273,0.0001888133333333,71.0,497542848.9451839,553693.0,44429205.61532214,1d,-6.944651155099124,-0.0719757209957858,0.4071323380556758
2023-12-27,112.533,115.5,104.832,107.095,39570935.0,SOL,4350174118.613,4606527,0.00039615,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-4.84081639906525,-0.0496190798152859,0.3855066825974603
2023-12-28,107.089,109.826,97.32,101.913,44966162.0,SOL,4603299026.026,5358090,0.0007489633333333,73.0,611691944.7732829,450531.0353982301,38539060.71746735,1d,-4.838694616928896,-0.0495967828766035,0.3649369053242459
2023-12-29,101.914,110.198,99.514,106.225,41688164.0,SOL,4411633771.363,5008659,0.00045187,65.0,540496188.4224659,581449.0,49093691.46371118,1d,4.231059825537464,0.041439977854373,0.3820532464284722
